3007;60436.5084,6192389.565,217643.4713,6682784.4276
3008;60857.4994,6120098.8505,223225.0217,6906693.7888
3009;56294.0365,6203542.5282,218719.0581,6835499.2391
3010;97213.6352,6228930.1419,225141.8681,6916524.0785
3011;96664.5565,6509617.2232,220146.6914,6727103.5879
3012;30462.5263,6829647.9842,216416.1584,7154168.0208
3013;34056.6264,6710433.2884,218692.0214,7224144.732
3014;-1420.28,6888655.5779,212669.1333,7459585.3378
3015;58479.4774,6304213.2147,241520.5226,7276832.4419
3016;-93218.3385,7034909.8738,261434.6246,7676279.8691
3017;67451.0699,7211342.8483,145349.5699,7254837.254
3018;38920.7048,7267405.2323,193050.246,7597992.2419
3019;1454958.9318,6302797.6794,1569043.4074,7077305.8823
3020;1428982.031,6130121.7609,1533768.4292,7339237.0964
3021;1392811.0743,6208496.7665,1570600.8906,7546077.6984
3022;1431867.7653,6308678.9677,1568951.3087,7610188.0479
3023;1443925.0767,7021572.1361,1556749.0296,7668177.0436
3024;1445935.8347,7136363.6827,1578400.2193,7626244.6023
3025;1454958.9318,6302797.6794,1569043.4074,7077305.8823
3026;1428982.031,6130121.7609,1533768.4292,7339237.0964
3027;1392811.0743,6208496.7665,1570600.8906,7546077.6984
3028;1431867.7653,6308678.9677,1568951.3087,7610188.0479
3029;1443925.0767,7021572.1361,1556749.0296,7668177.0436
3030;1445935.8347,7136363.6827,1578400.2193,7626244.6023
3031;-0.0,-3333134.0276,0.0,0.0
3032;4591356.6911,6000000.0,9333134.0276,9020845.3245
3033;4622297.4384,1518316.6035,9413886.6211,4558690.9688
3034;2122254.2378,1164627.929,5955457.4541,5021872.0731
3035;2426378.0132,1528101.2618,6293974.6215,5446513.5222
3036;197700.5732,7023325.8422,827420.5889,8738346.5905
3037;170637.6219,7896478.5862,829362.3781,8941801.7879
3038;197427.2404,2779382.9587,802572.7596,7300894.6107
3039;203872.6488,3056487.4888,796127.3512,7378848.1182
3040;203872.6488,3056487.4888,796127.3512,7384416.4233
3041;229578.63,3988111.9622,770421.37,6914547.3835
3042;225370.7346,3849419.958,774629.2654,6914547.3835
3043;238379.2278,4265559.3497,761620.7722,6914547.3835
3044;231991.5007,4065788.6515,768008.4993,7768690.1087
3045;227879.888,3932632.6543,772120.112,8325798.2469
3046;225536.55,3854967.2384,774463.45,8325798.2469
3047;225536.55,3854967.2384,774463.45,8325798.2469
3048;224544.8015,3821684.0528,775455.1985,8325798.2469
3049;228726.6722,3960371.8888,771273.3278,8325798.2469
3050;232862.9732,4093531.9347,767137.0268,8325798.2469
3051;229578.63,3988111.9622,770421.37,8325798.2469
3054;605180.3812,7182789.0138,642742.8143,7301104.367
3055;349365.9643,7017174.3845,650600.4811,7379059.8039
3056;350661.1884,7042505.4658,579623.8983,7384630.1976
3057;-39925.6142,-38980.4932,986514.2978,1001273.8754
3058;28013.5693,55112.0063,73911.3672,99742.0046
3059;309934.0586,170150.3541,766175.0877,449883.801
3060;384924.0783,7510280.4821,719717.9306,7788113.0829
3061;286465.6517,3584406.8722,383419.3684,3670266.5539
3062;596648.379,4084410.5573,682658.6217,4202319.176
3063;338336.1643,4244720.2057,500000.0,4335125.5196
3064;241492.2626,973552.2305,830065.8305,5215088.6588
3065;231644.3424,4054691.5759,815781.311,5221213.8875
3066;303581.9863,233635.2728,726569.5545,698855.5097
3067;50199.4814,6582464.0358,761274.6247,7799839.8902
3068;2816.9273,300.135,49855.0971,39377.9521
3069;263324.7523,207989.9349,808203.0429,744001.8129
3070;283314.9513,228202.4862,828191.6472,764214.171
3071;283314.9513,228202.4862,828191.6472,764214.171
3072;659476.2597,15308.7646,779041.4631,393540.2728
3073;427796.1184,72512.4167,563329.6325,496046.2167
3074;242458.7578,12090.5888,364886.9655,416651.0187
3075;659476.2597,15308.7646,779041.4631,393540.2728
3076;427796.1184,72512.4167,563329.6325,496046.2167
3077;242458.7578,12090.5888,364886.9655,416651.0187
3078;2179536.4678,-4747350.7896,2869578.0075,-4012414.3914
3079;2179536.4678,-4747350.7896,2869578.0075,-4012414.3914
3080;815817.6871,1123580.358,5138271.5949,4997943.5036
3081;334235.2323,428079.3639,1651722.6917,1608994.9702
3082;834148.5977,5896239.6024,2151807.5776,7077147.5777
3083;834201.3127,6876876.0013,2151755.8814,8059431.4713
3084;834148.5977,5896239.6024,2151807.5776,7077147.5777
3085;834201.3127,6876876.0013,2151755.8814,8059431.4713
3086;31083.3054,53083.4785,803364.4915,782982.7933
3087;31083.3054,53083.4785,803364.4915,782982.7933
3088;1171222.7714,1024964.2874,1837730.927,1318102.2482
3089;3842586.709,3362736.9994,6029288.883,4324473.7922
3090;1171222.7714,1024964.2874,1837730.927,1318102.2482
3091;3842586.709,3362736.9994,6029288.883,4324473.7922
3092;448092.9911,2642991.0029,805427.009,2762488.9416
3093;194572.991,2646138.9467,805427.009,3882318.3578
3094;193639.3553,2601818.1767,806360.6447,4176349.8115
3095;193639.3553,2601818.1767,806360.6447,5067912.6939
3096;254309.1398,4731388.5767,745690.8602,4925734.8679
3097;448086.884,2643248.8261,805462.9458,2762758.8892
3098;194537.0542,2646397.1403,805462.9458,3882704.1379
3099;193603.3243,2602071.9055,806396.6757,4176766.8945
3100;193603.3243,2602071.9055,806396.6757,5068427.1451
3101;254279.5025,4731865.8361,745720.4975,4926233.5404
3102;199379.3164,268743.3875,709423.2015,348887.9866
3103;176940.2157,1630470.6288,823059.7843,3024096.9784
3104;176940.2157,1630470.6288,823059.7843,3024096.9784
3105;176940.2157,1630470.6288,823059.7843,3024096.9784
3106;295816.871,1669028.6247,792353.2181,2950306.885
3107;397813.4936,1275591.0547,1602186.5064,2647886.5229
3108;22805.4099,38917.7108,67807.3522,77858.7069
3109;27909.7474,37204.2697,51357.5103,82802.8452
3110;2125504.6945,4250070.4792,2960419.4028,4824983.4831
3111;2125506.0544,2250071.364,2960417.7309,2824982.3383
3112;-2918276.3772,-5287521.926,2362935.9369,-1372651.41
3113;-20665.4945,-11028.4733,120665.4945,432201.8163
3114;363164.6745,624502.4863,1166684.5926,1892003.4305
3115;832724.0443,491767.5344,1166720.9293,1609061.9453
3116;832882.263,215234.4884,1166563.236,1808232.4908
3117;833174.7391,24974.6384,1166271.7314,1885693.8938
3118;832757.5273,618954.698,1129949.4304,1194184.1269
3119;766623.3264,1165841.133,1166909.0855,1552793.1534
3120;4411686.9733,5294265.6264,4862072.541,5661128.6774
3121;488799.3361,851503.4274,610154.4045,1028604.0935
3122;389309.0199,763138.7592,610348.2982,1363798.186
3123;361282.7142,597234.1211,610654.1113,2295861.7705
3124;389180.8447,700091.103,660273.8225,1604139.1816
3125;366803.9543,586209.2452,688284.4784,1410637.4729
3126;504958.2079,6654076.2352,527899.8239,6700972.0008
3127;472016.0189,6643037.3144,527983.9811,6709885.4321
3128;471931.948,6631896.551,528068.052,7692086.4763
3129;471931.948,6631896.551,528068.052,7690970.977
3130;471889.9451,6626326.2327,528110.0549,7629620.519
3131;471931.948,6631896.551,528068.052,7640774.8536
3132;472100.1761,6654178.2468,527899.8239,7646352.0701
3133;472226.5734,6670889.9616,527773.4266,7763481.0905
3134;472310.9454,6682031.315,527689.0546,7774636.9676
3135;472437.6637,6698743.6597,527562.3363,7783561.7595
3136;472903.9288,6760025.4688,527096.0712,7750094.204
3137;473372.725,6821312.2805,526627.275,7540390.6307
3138;473861.1928,6884832.9184,530843.7063,7133430.5023
3140;27913.6172,371676.4222,1005841.9678,1109304.0538
3141;500398.1164,7952043.3339,821501.2655,8231249.0375
3142;179269.1912,7952056.1441,236401.0057,8229650.6722
3143;1353931.4171,3090357.31,2559032.8638,4793329.3562
3146;6576218.2327,6022304.4359,6597605.7979,6131761.0362
3147;576218.2327,6022304.4359,597605.7979,6131761.0362
3148;185192.2291,947303.356,830231.1848,2581912.7129
3149;168543.804,774320.7555,756280.1124,2385813.971
3150;6576218.2327,6022304.4359,6597605.7979,6131761.0362
3151;576218.2327,6022304.4359,597605.7979,6131761.0362
3152;83747.9359,67646.5278,108297.1171,92181.2556
3153;35043.6538,440006.8768,1885895.3117,1735643.8497
3154;322707.8801,6432647.7795,677292.1199,7880094.9205
3155;294071.081,5765288.2547,705928.919,7991508.5426
3156;280586.2987,5431792.8644,719413.7013,7991508.5426
3157;569600.3799,5353995.4298,1167135.2688,8674392.6536
3158;280586.2987,5431792.8644,719413.7013,9050297.4844
3159;276224.0846,5320655.7891,723775.9154,9106037.169
3160;268545.7504,5120644.6982,731454.2496,9217519.4415
3161;83284.363,11729962.7608,1820643.0394,13407337.8567
3162;83284.363,11729962.7608,1820643.0394,13407337.8567
3163;142766.6147,159616.5213,630986.912,515387.2131
3164;640548.4061,7704590.315,677455.189,7749210.6192
3165;-14696.8639,-8898.9358,5941.9945,18790.6709
3166;-14696.8731,-8898.9426,5941.9853,18790.6742
3167;-12295.0463,-15382.859,21351.4285,15179.535
3168;517333.7929,-309453.2216,1194191.717,305363.0022
3169;296944.6351,7402360.5269,819007.0498,8090677.6218
3170;180992.9502,7402360.5269,819007.0498,8089202.4923
3171;180992.9502,7402360.5269,807301.735,8089381.1677
3172;188722.5746,7597340.6024,205104.7317,7641946.8296
3174;256770.67,466013.4226,1844782.343,1618810.9375
3175;154760.2844,477914.4184,1845007.9063,1618858.3184
3176;609325.2026,810288.7679,886482.4993,1190426.2364
3177;193775.6957,2168725.422,1942371.0697,4008999.7514
3178;531948.2329,8547253.5675,575303.1022,8771615.9658
3179;419017.4284,8437243.0361,580982.5716,8994558.8477
3180;413362.9617,8325798.2469,586637.0383,9106037.169
3181;402135.993,8102930.5778,597864.007,9106037.169
3182;332705.1789,6655205.4835,667294.8211,9217519.4415
3183;327680.0359,6543920.3341,672319.9641,9329005.1824
3184;337781.7791,6766502.9901,662218.2209,9329005.1824
3185;358571.5703,7211811.3075,641428.4297,9329005.1824
3186;374626.8224,7545908.4488,625373.1776,9329005.1824
3187;380058.0636,7657294.4932,619941.9364,9329005.1824
3188;412911.7367,8316882.9674,587088.2633,9106037.169
3189;447629.6901,8993806.4151,468930.935,9106037.169
3190;229849.5386,2802521.3768,300753.4356,3370273.279
3191;97928.1427,2600150.1365,302208.0382,3672991.4813
3192;97388.2582,2522622.2979,302732.0977,3653026.826
3193;97231.1043,2500472.2068,302873.28,3616427.5973
3194;97148.9499,2489397.0986,302939.3357,3464508.7869
3195;96416.7941,2378659.2176,303655.2853,3547670.831
3196;95716.0583,2267934.3297,304339.727,3653023.4711
3197;95053.405,2158328.9921,304986.0182,3653023.0185
3198;95045.2084,2158022.8717,200011.5066,3547669.5084
3199;528976.0746,2598919.8652,806474.0546,3675272.0074
3200;1686682.0531,586033.4193,2264129.6646,1247520.0517
3201;191607.9938,2502357.3979,808496.3547,3655301.9973
3202;185139.094,2160022.9175,814916.6721,3655299.7078
3203;185114.5734,2158491.1727,311177.588,3549927.9574
3204;-334433.7626,3162494.1913,334433.7626,3606340.9598
3205;-334433.7626,3162494.1913,334433.7626,3606340.9598
3206;-334433.7626,3162494.1913,334433.7626,3606340.9598
3207;-293239.4627,2611639.5774,293239.4627,3055598.2777
3208;-293239.4627,2611639.5774,293239.4627,3055598.2777
3209;-293239.4627,2611639.5774,293239.4627,3055598.2777
3210;-293239.4627,2611639.5774,293239.4627,3055598.2777
3211;-293239.4627,2611639.5774,293239.4627,3055598.2777
3212;-293239.4627,2611639.5774,293239.4627,3055598.2777
3213;-293239.4627,2611639.5774,293239.4627,3055598.2777
3214;-293239.4627,2611639.5774,293239.4627,3055598.2777
3215;-293239.4627,2611639.5774,293239.4627,3055598.2777
3216;-293239.4627,2611639.5774,293239.4627,3055598.2777
3217;-293239.4627,2611639.5774,293239.4627,3055598.2777
3218;-293239.4627,2611639.5774,293239.4627,3055598.2777
3219;-293239.4627,2611639.5774,293239.4627,3055598.2777
3220;-293239.4627,2611639.5774,293239.4627,3055598.2777
3221;-250606.5764,2094186.781,250606.5764,2538244.2327
3222;-250606.5764,2094186.781,250606.5764,2538244.2327
3223;-250606.5764,2094186.781,250606.5764,2538244.2327
3224;-250606.5764,2094186.781,250606.5764,2538244.2327
3225;-250606.5764,2094186.781,250606.5764,2538244.2327
3226;-250606.5764,2094186.781,250606.5764,2538244.2327
3227;-250606.5764,2094186.781,250606.5764,2538244.2327
3228;-250606.5764,2094186.781,250606.5764,2538244.2327
3229;-250606.5764,2094186.781,250606.5764,2538244.2327
3230;-250606.5764,2094186.781,250606.5764,2538244.2327
3231;-250606.5764,2094186.781,250606.5764,2538244.2327
3232;-250606.5764,2094186.781,250606.5764,2538244.2327
3233;-250606.5764,2094186.781,250606.5764,2538244.2327
3234;-250606.5764,2094186.781,250606.5764,2538244.2327
3235;-250606.5764,2094186.781,250606.5764,2538244.2327
3236;-250606.5764,2094186.781,250606.5764,2538244.2327
3237;-250606.5764,2094186.781,250606.5764,2538244.2327
3238;-250606.5764,2094186.781,250606.5764,2538244.2327
3239;-250606.5764,2094186.781,250606.5764,2538244.2327
3240;-250606.5764,2094186.781,250606.5764,2538244.2327
3241;-250606.5764,2094186.781,250606.5764,2538244.2327
3242;-512283.7603,1559955.0918,309460.0953,2033690.9803
3243;-309460.0953,1592369.7957,309460.0953,2033690.9803
3244;-309460.0953,1592369.7957,309460.0953,2033690.9803
3245;-309460.0953,1592369.7957,309460.0953,2033690.9803
3246;-309460.0953,1592369.7957,309460.0953,2033690.9803
3247;-309460.0953,1592369.7957,309460.0953,2033690.9803
3248;-309460.0953,1592369.7957,309460.0953,2033690.9803
3249;-309460.0953,1592369.7957,309460.0953,2033690.9803
3250;-309460.0953,1592369.7957,309460.0953,2033690.9803
3251;-309460.0953,1592369.7957,309460.0953,2033690.9803
3252;-309460.0953,1592369.7957,309460.0953,2033690.9803
3253;-309460.0953,1592369.7957,309460.0953,2033690.9803
3254;-309460.0953,1592369.7957,309460.0953,2033690.9803
3255;-309460.0953,1592369.7957,309460.0953,2033690.9803
3256;-309460.0953,1592369.7957,309460.0953,2033690.9803
3257;-309460.0953,1592369.7957,309460.0953,2033690.9803
3258;-309460.0953,1592369.7957,309460.0953,2033690.9803
3259;-309460.0953,1592369.7957,309460.0953,2033690.9803
3260;-322031.1444,1112529.5742,322031.1444,1549738.9966
3261;-322031.1444,1112529.5742,322031.1444,1549738.9966
3262;-322031.1444,1112529.5742,322031.1444,1549738.9966
3263;-322031.1444,1112529.5742,322031.1444,1549738.9966
3264;-322031.1444,1112529.5742,322031.1444,1549738.9966
3265;-322031.1444,1112529.5742,322031.1444,1549738.9966
3266;-322031.1444,1112529.5742,322031.1444,1549738.9966
3267;-322031.1444,1112529.5742,322031.1444,1549738.9966
3268;-322031.1444,1112529.5742,322031.1444,1549738.9966
3269;-322031.1444,1112529.5742,322031.1444,1549738.9966
3270;-322031.1444,1112529.5742,322031.1444,1549738.9966
3271;-322031.1444,1112529.5742,322031.1444,1549738.9966
3272;-322031.1444,1112529.5742,322031.1444,1549738.9966
3273;-322031.1444,1112529.5742,322031.1444,1549738.9966
3274;-322031.1444,1112529.5742,322031.1444,1549738.9966
3275;-287694.1564,643207.3403,287694.1564,1073689.2089
3276;-287694.1564,643207.3403,287694.1564,1073689.2089
3277;-287694.1564,643207.3403,287694.1564,1073689.2089
3278;-287694.1564,643207.3403,287694.1564,1073689.2089
3279;-287694.1564,643207.3403,287694.1564,1073689.2089
3280;-287694.1564,643207.3403,287694.1564,1073689.2089
3281;-287694.1564,643207.3403,287694.1564,1073689.2089
3282;-287694.1564,643207.3403,287694.1564,1073689.2089
3283;-287694.1564,643207.3403,287694.1564,1073689.2089
3284;-287694.1564,643207.3403,287694.1564,1073689.2089
3285;-287694.1564,643207.3403,287694.1564,1073689.2089
3286;-287694.1564,643207.3403,287694.1564,1073689.2089
3287;-332948.6193,192078.0806,332948.6193,576683.9249
3288;-332948.6193,192078.0806,332948.6193,576683.9249
3289;-332948.6193,192078.0806,332948.6193,576683.9249
3290;-332948.6193,192078.0806,332948.6193,576683.9249
3291;-332948.6193,192078.0806,332948.6193,576683.9249
3292;-332948.6193,192078.0806,332948.6193,576683.9249
3293;-0.0,-221792.6631,0.0,0.0
3294;-458737.8788,-251165.1536,496360.9483,848039.1949
3296;280129.2701,7342521.2906,829886.3124,9004547.3278
3297;174541.3305,6788302.6267,825458.6695,8560946.2959
3298;168498.9243,6788302.6267,831501.0757,9225192.74
3299;182293.8864,7231699.7813,817706.1136,8007242.5272
3300;370754.1836,6382922.4959,739246.6551,6624810.7629
3301;370753.1145,6382922.7769,739245.6,6624811.0577
3302;699472.9085,8888238.5817,741415.3689,8930528.16
3303;752658.7513,8827936.7216,769267.1886,8852399.1004
3304;214261.5183,8017688.8729,280705.6088,8069447.844
3305;185585.5522,8050334.7695,214534.7258,8068479.1882
3306;571476.5029,8173328.4684,589705.8,8194415.2916
3307;578513.8317,3064225.8822,647899.9777,3120267.8531
3308;8709235.686,4009911.3943,9951732.0554,5048642.3129
3309;-415797.2592,-601766.5671,552253.8001,457333.0283
3310;-415888.093,-601592.7037,552169.158,457509.0195
3311;-415888.093,-601592.7037,552169.158,457509.0195
3312;760423.4997,233305.3381,833781.878,603120.5165
3313;760391.3061,233418.8836,833750.4111,603236.1716
3314;-221520.8028,-1495048.4247,529422.3125,-667319.6834
3315;-221429.9424,-498261.7464,529717.1863,331289.3144
3316;389104.8053,9198325.4705,610895.1947,9447136.2591
3317;389104.8053,9198325.4705,610895.1947,9447136.2591
3318;523243.7589,9325497.9894,610948.8808,9483702.2759
3319;388988.0805,9347614.3763,611011.9195,9530069.0885
3320;388980.9706,9347614.3763,611019.0294,9535597.8842
3321;388980.9706,9391846.6865,611019.0294,9535597.8842
3322;389024.8898,9198325.4705,610975.1102,9502425.0022
3323;389104.8053,9198325.4705,610895.1947,9447136.2591
3324;389104.8053,9198325.4705,610895.1947,9447136.2591
3325;389104.8053,9198325.4705,610895.1947,9447136.2591
3326;388953.371,9198325.4705,611046.629,9557712.9983
3327;388953.371,9447136.2591,566625.8187,9557756.2666
3328;132549.6376,163426.0314,865263.211,932344.6388
3329;5384980.0816,5152895.0043,5615268.3294,6053881.4696
3330;6372215.4114,4441838.3859,6628029.915,6083928.4388
3331;7371412.8652,4394086.7122,7628830.6536,6042739.5098
3332;8374393.4187,4569541.6841,8625848.1185,6037168.6603
3333;3275176.9364,5295130.1931,3725071.9667,6082577.5097
3334;4242687.471,4397315.4195,4757556.0236,6087016.6419
3335;5248653.2806,4571969.1147,5726435.8329,5656491.8541
3336;463266.1963,4487762.6565,618396.1766,4627830.8655
3337;976044.2077,966555.4746,1028384.5444,1027453.2407
3338;-2255938.4795,449981.1884,1646517.6368,2676986.5642
3339;523381.3152,9325604.1234,611085.0369,9483823.1107
3340;389123.9024,9347723.0537,611144.0257,9530194.6242
3341;388836.2633,9203950.8636,611423.4226,9878530.6977
3342;190284.9444,9325110.4428,666669.5669,9563418.0988
3343;176947.0499,1630615.0217,823052.9501,3024339.7359
3344;176947.0499,1630615.0217,823052.9501,3024339.7359
3345;176947.0499,1630615.0217,823052.9501,3024339.7359
3346;307558.9492,5979501.3524,685218.1236,6264605.2052
3347;2365553.3321,1851486.321,9683442.0814,5606232.2754
3348;2365553.3321,1851486.321,9683442.0814,5606232.2754
3349;-12323067.6308,-14769774.9359,8905559.2635,9729262.4438
3350;151167.2209,5953746.4712,348832.7791,6621801.6544
3351;1151167.2209,5953746.4712,1348832.7791,6621801.6544
3352;2151167.2209,5952744.1512,2269767.2097,6621801.6544
3353;704781.5863,9335079.1225,956427.0291,9516716.388
3354;704781.5863,9335598.6233,880453.3895,9443723.0286
3355;740316.1728,511388.4087,936647.0684,809973.6737
3356;453678.5576,2129456.5694,491517.3131,2146111.3567
3357;594291.0031,2172870.7226,635247.4244,2185307.5301
3358;117107.3758,11491.8435,940177.4915,326719.7326
3359;384210.548,37702.8985,3084571.8199,1071915.133
3360;386567.9711,21032.2783,845860.2339,377250.6743
3361;1268267.6217,69003.5378,2775132.0011,1237699.0627
3362;365568.7301,51873.1803,858964.887,264701.5958
3363;1199370.0752,170187.259,2818120.6333,868441.8189
3364;362490.2882,45548.6262,859794.669,209415.9846
3365;1189270.2206,149437.4511,2820843.01,687058.9427
3366;10479.346,2252.7491,80620.6804,53213.3233
3367;176940.2157,1630470.6288,823059.7843,3024096.9784
3368;176940.2157,1630470.6288,823059.7843,3024096.9784
3369;176940.2157,1630470.6288,823059.7843,3024096.9784
3370;280579.2504,5431573.9936,719420.7496,6243300.5986
3371;276217.0412,5320437.0456,723782.9588,6632740.5973
3372;280586.2987,5431792.8644,719413.7013,6243513.9622
3373;276224.0846,5320655.7891,723775.9154,6632947.4572
3374;564568.8868,6800347.4609,650911.9235,6924314.9988
3375;517296.6388,-309476.4702,1194243.8629,305386.1911
3376;-612328.7502,-347595.1443,479557.6801,389917.8158
3377;-120311.3508,-93138.3527,220252.0581,96147.8017
3378;-26908.4758,-70843.2244,86563.0892,62982.8871
3379;-122846.1833,-139364.1658,135180.5054,117266.2576
3380;-100349.3212,-65671.1815,28651.2645,78088.5452
3381;-57074.6237,-121161.7017,67323.7066,107779.4361
3382;-19358.6309,-35489.6731,23885.238,16486.499
3383;-58367.6275,-98915.3,55845.815,86879.1207
3384;-51706.0726,875.2661,104936.392,251972.4876
3385;-92777.7057,-149664.6671,55925.4554,38412.8396
3386;560050.5723,6654729.4607,583699.4111,6701965.8667
3387;5423472.4475,6967049.1037,5428551.9372,6989441.3639
3388;-480908.3432,4355336.5334,418568.3728,5928831.7688
3389;60416303.3881,6655137.9791,60583696.6119,7937135.0704
3390;60416303.3881,6655137.9791,60583696.6119,7937135.0704
3391;483142.7805,3444917.4528,786342.4262,4071124.439
3392;208184.2531,3218120.1162,792387.1456,4144350.3674
3393;210134.9866,3291911.8142,347512.4572,3433221.7632
3394;1432294.7112,861794.2617,1925458.408,1285395.8978
3395;-20037508.3428,-15496570.7397,20037508.3428,18764656.2314
3396;3560273.0535,5579568.4067,3606745.5948,5719316.4945
3397;4392896.0504,5561613.2492,4546412.4831,5724878.4338
3398;4490709.7175,5556970.3148,4607193.4068,5729328.017
3399;5393816.0142,5607013.6213,5502831.6354,5715979.3522
3400;134498.2815,5437334.3507,865501.7185,6659287.1929
3401;-365501.7185,5437334.3507,365501.7185,6659287.1929
3402;134498.2815,5437334.3507,865501.7185,6659287.1929
3403;-365501.7185,5437334.3507,365501.7185,6659287.1929
3404;384209.7796,37702.8231,3084565.6507,1071912.9892
3405;190004.0544,663996.8088,832157.7917,2589882.7561
3406;168498.9243,774381.5435,756314.8106,2386009.6077
3407;34381.3649,7390.9755,264505.9176,174585.9604
3408;-0.0,0.0,0.0,9010277.0466
3409;-0.0,-9010277.0466,0.0,-0.0
3410;-17334193.9437,-7338939.4596,17334193.9437,7338939.4596
3411;-5050854.9562,0.0,0.0,5050854.9562
3412;-0.0,-5774695.4425,0.0,0.0
3413;-5050747.2631,0.0,0.0,5050747.2631
3414;4257.9355,11470.3186,64359.3062,49067.5413
3415;185395.0561,337096.439,814557.5292,613480.8415
3416;107728.4785,286013.0329,694830.9869,575905.4777
3417;4066027.4501,3427911.4651,5833639.9604,4030976.1777
3418;904867.9901,145967.5428,2579264.9508,757370.7607
3419;153902.1932,86354.1908,2287798.4126,632422.1507
3420;275664.5644,1449807.3185,2454070.2794,2138012.322
3421;228905.6854,26340701.5343,1115374.9333,28890478.8171
3422;1189824.8457,20143476.015,2133409.0976,21965125.7381
3423;2210821.1459,13934475.5592,3084281.6856,15767342.7597
3424;189413.691,-66166.3096,669181.081,922131.8867
3425;4066027.4501,3427911.4651,5833639.9604,4030976.1777
3426;904867.9901,145967.5428,2579264.9508,757370.7607
3427;153902.1932,86354.1908,2287798.4126,632422.1507
3428;275664.5644,1449807.3185,2454070.2794,2138012.322
3429;228905.6854,26340701.5343,1115374.9333,28890478.8171
3430;1189824.8457,20143476.015,2133409.0976,21965125.7381
3431;2210821.1459,13934475.5592,3084281.6856,15767342.7597
3432;189413.691,-66166.3096,669181.081,922131.8867
3433;521443.3781,127337.0308,2019039.0175,795356.8178
3434;548902.5051,1439269.4889,1907157.9116,2203267.4421
3435;710716.3765,122425.0355,1227606.6873,2126194.8191
3436;1904145.3699,112778.5013,2657858.5598,2127597.24
3437;744111.2016,74157.4297,1257542.5575,1025958.2191
3438;217870.9878,13612.6342,438295.6788,341558.5698
3439;594327.0343,1835360.2806,820129.6662,2180874.1449
3440;180203.888,1859530.0038,809128.4715,2923231.7211
3441;521443.3781,127337.0308,2019039.0175,795356.8178
3442;548902.5051,1439269.4889,1907157.9116,2203267.4421
3443;710716.3765,122425.0355,1227606.6873,2126194.8191
3444;1904145.3699,112778.5013,2657858.5598,2127597.24
3445;744111.2016,74157.4297,1257542.5575,1025958.2191
3446;217870.9878,13612.6342,438295.6788,341558.5698
3447;18579.6608,24633.8376,298118.5854,246328.598
3448;601441.9388,611494.105,845502.1432,716969.3786
3449;774372.468,1953362.2744,818328.0194,2059214.8187
3450;181671.9806,1951803.2327,383945.5738,2059214.8187
3451;2794330.06,127164.6415,3786167.6317,924048.4407
3452;2449747.0844,147092.8241,4088452.4461,925692.5692
3453;2411056.7183,1236891.5142,4088720.3002,2751169.8579
3454;987918.4217,680557.5791,2984920.3017,1337949.6741
3455;960870.7806,79773.2356,3012956.4918,915276.562
3456;2794330.06,127164.6415,3786167.6317,924048.4407
3457;2449747.0844,147092.8241,4088452.4461,925692.5692
3458;900410.1124,132121.3942,2897597.3195,794110.0446
3459;960870.7806,79773.2356,3012956.4918,915276.562
3460;1353931.4171,3090357.31,2559032.8638,4793329.3562
3461;271013.5726,705549.8037,831907.5469,1404612.6872
3462;168054.5474,705285.7666,649287.8385,1404613.1235
3463;427796.1184,16964.7231,563329.6325,440498.5231
3464;427796.1184,16964.7231,563329.6325,440498.5231
3465;108635.9019,55812.367,290090.676,499449.4104
3466;505637.6268,22575.3088,715547.1632,555100.5523
3467;-2255938.4795,449981.1884,1646517.6368,2676986.5642
3468;4525082.8199,-5271975.8813,5238131.4693,-4603682.5115
3469;360683.6739,-294387.9693,569660.4873,1934672.1279
3470;360683.6739,-292963.4383,639316.3261,1934672.1279
3471;360683.6739,-292963.4383,639316.3261,1934672.1279
3472;360683.6739,-292963.4383,639316.3261,1934672.1279
3473;360683.6739,-292963.4383,639316.3261,1934672.1279
3474;360683.6739,-292963.4383,639316.3261,1934672.1279
3475;370446.6168,57490.3985,629553.3832,1934672.1279
3476;298563.3699,57490.3985,629553.3832,1094152.1249
3477;192523.7026,87538.9309,1900485.1638,525124.7549
3478;78854.8405,37446.9044,352941.3296,666475.742
3479;258710.1067,122857.2981,1157943.9948,2186600.2033
3480;65529.7737,37122.7083,319629.891,666598.1236
3481;214992.6958,121793.6623,1048654.4981,2187001.718
3482;118912.0884,115743.1913,329532.2639,666199.5535
3483;390131.5238,379734.8797,1081142.5981,2185694.0733
3484;158936.2595,38812.4046,615404.3234,242425.2429
3485;521443.3781,127337.0308,2019039.0175,795356.8178
3486;167305.8182,438690.2176,581302.8941,671557.2595
3487;548902.5051,1439269.4889,1907157.9116,2203267.4421
3488;-415888.093,-601592.7037,552169.158,457509.0195
3489;1792146.6372,531572.3568,2171786.5614,798892.1071
3490;5879734.426,1744000.3076,7125269.7437,2621031.8552
3491;1818261.6061,542403.4865,2215971.2605,778520.4568
3492;5965413.2863,1779535.4389,7270232.3774,2554195.8658
3493;1768687.4008,529837.2364,2239348.3283,747512.3199
3494;5802768.5811,1738307.6666,7346928.6408,2452463.3364
3495;1728790.5125,553800.0274,2302838.4312,754470.0057
3496;5671873.5402,1816925.5902,7555229.0868,2475290.3439
3497;1685008.1226,422057.8902,2362781.0759,762988.9701
3498;5528230.816,1384701.5952,7751890.9134,2503239.6463
3499;1822403.232,539569.8358,2171019.7908,713784.0294
